order_datetime,origin_longitude,origin_latitude,m_order_eta,order_gk,order_status_key,is_driver_assigned_key,cancellations_time_in_seconds
10:04:39,-0.976264,51.462583,,3000556071380,4,0,69.0
19:43:15,-0.924920,51.441252,,3000556321258,9,0,
23:08:01,-0.946267,51.442028,179.0,3000556396496,4,1,110.0
00:01:35,-0.968349,51.454971,,3000555771864,9,0,
00:31:08,-0.972766,51.462640,298.0,3000555796303,4,1,442.0
15:23:12,-0.968669,51.453767,,3000556220796,9,0,
13:19:22,-1.011571,51.441968,538.0,3000556146856,4,1,971.0
00:05:06,-0.971480,51.458364,,3000555771967,4,0,62.0
00:58:34,-0.942952,51.440043,,3000555796878,9,0,
01:01:49,-0.967258,51.453516,,3000555796956,9,0,
17:57:47,-1.014289,51.462000,116.0,3000556271551,4,1,112.0
16:46:20,-0.968669,51.453767,357.0,3000556246242,4,1,167.0
03:15:56,-0.955001,51.472291,,3000555895914,4,0,87.0
19:33:31,-1.011288,51.449518,,3000556321065,9,0,
00:55:24,-0.942952,51.440043,238.0,3000555796828,4,1,165.0
02:15:46,-0.975358,51.455172,,3000555871231,4,0,221.0
04:22:45,-0.978916,51.456173,60.0,3000555920788,4,1,98.0
10:33:28,-0.931043,51.446655,757.0,3000556095797,4,1,106.0
00:34:30,-0.998090,51.454311,,3000555796384,9,0,
02:02:08,-0.974706,51.456657,,3000555871059,9,0,
00:05:38,-0.978096,51.451981,,3000555771994,4,0,18.0
01:11:51,-0.942952,51.440043,,3000555797275,9,0,
01:45:20,-0.942944,51.440787,,3000555870844,9,0,
10:55:25,-0.953072,51.451130,,3000556096214,4,0,206.0
22:29:34,-0.930495,51.442680,238.0,3000556396048,4,1,23.0
11:25:32,-0.967055,51.468003,627.0,3000556120720,4,1,77.0
01:30:07,-0.968669,51.453767,,3000555870572,4,0,164.0
18:58:22,-0.976109,51.465862,,3000556296461,9,0,
04:56:34,-1.005781,51.459703,239.0,3000555945591,4,1,401.0
00:58:16,-0.913971,51.469403,,3000555796858,9,0,
10:04:13,-0.976264,51.462583,839.0,3000556071371,4,1,16.0
21:22:13,-0.971480,51.458364,238.0,3000556346718,4,1,156.0
01:50:10,-0.972046,51.457949,,3000555870934,4,0,152.0
06:15:18,-0.936903,51.444244,598.0,3000555970818,4,1,102.0
00:01:14,-0.959733,51.416332,,3000590781681,4,0,142.0
03:11:00,-0.973369,51.453935,,3000590905969,4,0,45.0
00:10:47,-0.946900,51.444047,,3000590782022,9,0,
14:58:36,-0.924305,51.436378,,3000591206486,4,0,4.0
21:44:43,-0.956800,51.457275,,3000591381302,4,0,171.0
00:24:26,-0.951466,51.452321,,3000590806012,4,0,5.0
00:13:49,-0.978420,51.452308,,3000590782166,9,0,
17:05:57,-0.924920,51.441252,,3000591256621,9,0,
01:48:46,-0.973601,51.453800,,3000590880924,4,0,25.0
20:08:47,-0.969628,51.455033,298.0,3000591331517,4,1,64.0
20:54:50,-0.935918,51.447922,,3000591356407,4,0,76.0
00:31:33,-0.977287,51.464274,,3000590806244,9,0,
00:28:04,-0.953304,51.424034,,3000590806165,4,0,38.0
00:20:05,-0.978132,51.465181,,3000590782474,4,0,74.0
10:46:56,-0.972046,51.457948,538.0,3000591106127,4,1,32.0
22:39:50,-0.968382,51.455070,177.0,3000591406257,4,1,56.0
00:28:21,-0.968569,51.455007,,3000590806177,9,0,
19:02:09,-0.971296,51.458115,,3000591306474,4,0,50.0
18:34:12,-0.977956,51.455214,178.0,3000591306080,4,1,65.0
02:22:15,-0.974494,51.456549,,3000590881302,9,0,
00:03:50,-0.959733,51.416332,,3000590781775,4,0,73.0
20:48:08,-0.936640,51.448162,,3000591356287,9,0,
21:05:12,-0.935918,51.447922,,3000591356529,4,0,244.0
00:15:57,-0.979189,51.464712,,3000590782278,4,0,14.0
01:05:11,-0.955515,51.471260,,3000590807322,4,0,190.0
00:02:06,-0.992958,51.451641,,3000590781700,4,0,196.0
02:33:20,-0.988795,51.451204,,3000590905582,9,0,
14:19:41,-0.957109,51.449700,60.0,3000591181809,4,1,340.0
00:34:18,-0.946989,51.444204,,3000590806410,4,0,224.0
18:25:44,-0.978202,51.455502,60.0,3000591305982,4,1,434.0
01:24:25,-1.034398,51.456567,,3000590880524,9,0,
21:23:58,-0.969039,51.452214,,3000591381023,4,0,139.0
02:23:35,-0.972939,51.453986,,3000590905513,4,0,21.0
15:31:04,-0.969202,51.433169,539.0,3000591230988,4,1,202.0
01:30:06,-0.974997,51.429457,659.0,3000590880665,4,1,946.0
22:52:36,-0.949078,51.405739,,3000550756481,9,0,
12:14:40,-0.973506,51.467452,,3000550481387,4,0,132.0
08:09:27,-0.976971,51.455099,178.0,3000550380829,4,1,23.0
21:54:54,-1.056976,51.479527,,3000550731430,9,0,
10:27:35,-0.976991,51.455201,,3000550455721,9,0,
12:28:47,-0.934065,51.457422,238.0,3000550505822,4,1,219.0
11:55:13,-0.971275,51.468651,717.0,3000550481112,4,1,136.0
04:32:27,-0.974494,51.456549,60.0,3000550305547,4,1,47.0
11:38:37,-0.975428,51.456794,419.0,3000550480881,4,1,41.0
11:09:45,-0.958421,51.452577,359.0,3000550456303,4,1,722.0
21:38:18,-0.970132,51.466596,,3000550731187,9,0,
20:47:50,-0.903431,51.453824,,3000550706251,4,0,348.0
23:11:58,-0.942800,51.440426,,3000627507598,9,0,
23:23:41,-0.942800,51.440426,958.0,3000627530958,4,1,178.0
23:18:57,-0.947530,51.444224,,3000627507779,4,0,164.0
23:24:49,-0.942939,51.440820,,3000627530987,4,0,31.0
23:02:45,-0.937022,51.448759,,3000627507358,9,0,
19:18:38,-0.947823,51.449046,,3000627407607,9,0,
07:45:06,-0.966511,51.454691,777.0,3000627131583,4,1,121.0
16:23:44,-0.966654,51.459760,,3000627355808,4,0,97.0
16:25:35,-0.955982,51.459724,598.0,3000627355919,4,1,85.0
18:34:26,-0.969028,51.457381,,3000627406272,9,0,
17:34:37,-0.944763,51.445050,,3000627381217,9,0,
18:58:44,-0.950543,51.449688,,3000627406973,9,0,
23:56:23,-0.954300,51.451211,178.0,3000627531556,4,1,149.0
17:05:34,-0.963292,51.454987,,3000627357621,4,0,31.0
14:33:39,-0.985075,51.456547,356.0,3000627306140,4,1,61.0
06:50:52,-0.972293,51.445343,239.0,3000627106117,4,1,165.0
19:15:02,-0.949088,51.447418,,3000627407506,9,0,
19:53:53,-0.949021,51.452787,,3000627431500,9,0,
15:06:57,-0.978128,51.454907,719.0,3000627307523,4,1,180.0
17:51:22,-0.974224,51.462371,,3000627381894,9,0,
22:36:21,-0.951092,51.449321,118.0,3000627506537,4,1,74.0
23:15:25,-0.943618,51.446338,,3000627507697,4,0,179.0
22:52:28,-0.973138,51.453982,,3000627507090,9,0,
15:50:01,-0.970198,51.456812,120.0,3000627332083,4,1,34.0
18:37:15,-0.956485,51.446584,,3000627406349,4,0,20.0
18:13:01,-0.972210,51.461765,,3000627382734,4,0,79.0
18:54:29,-0.950543,51.449688,,3000627406861,9,0,
13:41:07,-0.951239,51.439209,60.0,3000627281251,4,1,207.0
17:57:25,-0.935619,51.461121,,3000627382073,9,0,
15:04:46,-0.973763,51.458671,358.0,3000627307396,4,1,77.0
18:32:40,-0.956485,51.446584,,3000627406199,9,0,
18:23:04,-0.973397,51.457435,,3000627405833,9,0,
08:56:28,-0.958621,51.459510,659.0,3000627158528,4,1,98.0
20:39:21,-0.943066,51.428070,,3000627456313,4,0,95.0
21:32:35,-0.944763,51.445050,,3000627481198,9,0,
14:31:33,-0.978128,51.454907,,3000627306058,4,0,69.0
23:26:33,-0.963407,51.454646,,3000627531030,9,0,
16:07:36,-0.946980,51.444158,,3000627332941,9,0,
09:44:45,-0.924844,51.434042,478.0,3000627181590,4,1,35.0
16:24:22,-0.955982,51.459724,418.0,3000627355839,4,1,60.0
07:51:04,-0.955580,51.453493,958.0,3000627131995,4,1,64.0
08:27:13,-0.958107,51.459693,728.0,3000627155974,4,1,91.0
23:18:25,-0.945261,51.444823,,3000627507773,9,0,
13:06:37,-0.971565,51.458022,357.0,3000627257301,4,1,96.0
08:09:24,-0.953742,51.452206,,3000627133302,4,0,134.0
08:12:22,-0.963379,51.428562,659.0,3000627133475,4,1,484.0
17:57:25,-0.987042,51.470664,,3000627382070,9,0,
01:39:46,-0.971565,51.458022,,3000626980404,4,0,12.0
17:01:36,-0.975729,51.433871,,3000627357401,4,0,12.0
14:55:31,-0.950022,51.445190,,3000627307000,4,0,31.0
13:48:52,-1.000531,51.473088,,3000627281554,9,0,
19:08:29,-0.976756,51.432624,,3000627407288,4,0,7.0
18:57:23,-0.950394,51.451312,,3000627406933,9,0,
18:03:09,-0.950303,51.445155,,3000627382353,4,0,172.0
18:50:24,-0.970557,51.459935,,3000627406599,4,0,238.0
23:29:09,-0.957291,51.440040,,3000627531091,9,0,
22:16:18,-0.992810,51.477390,,3000627483024,4,0,374.0
23:21:40,-0.951317,51.449619,,3000627507791,4,0,235.0
22:58:22,-0.937022,51.448759,,3000627507257,9,0,
19:05:41,-0.959543,51.445237,1076.0,3000627407187,4,1,96.0
18:11:38,-0.948907,51.444643,,3000627382705,4,0,178.0
16:22:50,-0.965397,51.453064,299.0,3000627333679,4,1,145.0
18:27:34,-0.973397,51.457435,,3000627406052,9,0,
17:34:10,-0.969343,51.458197,,3000627381195,9,0,
18:14:22,-0.973397,51.457435,,3000627382768,9,0,
07:55:08,-0.967624,51.451782,,3000627132293,4,0,211.0
17:53:50,-0.990967,51.419546,,3000627381963,9,0,
17:22:36,-0.978080,51.442187,,3000627358441,4,0,79.0
15:09:06,-0.972737,51.458555,,3000627307629,4,0,47.0
23:07:09,-0.937022,51.448759,,3000627507490,9,0,
23:34:00,-0.956251,51.439731,,3000627531177,4,0,82.0
23:02:54,-0.942800,51.440426,,3000627507372,9,0,
23:16:02,-0.942800,51.440426,,3000627507716,9,0,
23:14:38,-0.947530,51.444224,,3000627507671,9,0,
23:08:56,-0.942839,51.440365,,3000627507531,4,0,135.0
02:15:28,-0.934256,51.448248,,3000626980501,9,0,
15:11:49,-0.926124,51.436437,,3000627307790,9,0,
01:12:38,-0.973369,51.453935,415.0,3000626466363,4,1,146.0
19:18:52,-0.948214,51.448524,,3000627407618,9,0,
21:36:35,-0.946150,51.447248,,3000627481350,4,0,133.0
07:45:18,-0.955580,51.453493,1138.0,3000627131601,4,1,313.0
16:09:10,-0.955343,51.441268,,3000627332824,4,0,261.0
17:50:30,-0.993352,51.456277,,3000627381846,4,0,186.0
15:09:37,-0.950137,51.440099,898.0,3000627307648,4,1,66.0
06:24:49,-0.973763,51.458671,60.0,3000627105541,4,1,33.0
19:12:05,-0.947823,51.449046,,3000627407403,9,0,
18:56:36,-0.990967,51.419546,,3000627406923,4,0,229.0
17:31:04,-0.978080,51.442187,,3000627381091,9,0,
23:17:17,-0.946975,51.443918,,3000627507753,4,0,96.0
23:07:49,-0.947081,51.442050,718.0,3000627507514,4,1,206.0
23:32:41,-0.942939,51.440820,,3000627531146,4,0,26.0
19:16:19,-0.947823,51.449046,,3000627407548,4,0,116.0
07:30:48,-0.972040,51.419560,958.0,3000627130802,4,1,115.0
21:55:41,-0.965196,51.444519,116.0,3000627482004,4,1,57.0
08:57:46,-0.952635,51.456178,780.0,3000627158588,4,1,59.0
17:38:27,-0.965554,51.457896,,3000627381365,9,0,
15:45:00,-0.950526,51.451061,,3000629281677,9,0,
15:40:56,-0.975671,51.467743,,3000629281534,9,0,
15:54:34,-0.916708,51.439852,,3000629282001,9,0,
21:37:07,-0.971403,51.449286,,3000629431302,4,0,40.0
15:33:13,-0.934287,51.450019,718.0,3000629281174,4,1,107.0
17:52:30,-0.972850,51.453228,,3000629331968,9,0,
18:31:49,-0.949856,51.448746,,3000629356217,9,0,
14:30:36,-0.961580,51.464420,178.0,3000629256013,4,1,516.0
15:23:43,-0.943639,51.451794,,3000629280814,4,0,147.0
17:46:52,-0.971709,51.465006,,3000629331767,4,0,69.0
23:13:25,-0.900045,51.438501,,3000629457737,9,0,
09:03:23,-0.961569,51.463041,,3000629108473,4,0,33.0
15:19:44,-0.950303,51.445155,,3000629257741,4,0,10.0
20:08:13,-0.973030,51.458998,60.0,3000629381961,4,1,13.0
15:41:25,-0.950448,51.448248,,3000629281549,4,0,106.0
15:32:59,-0.942098,51.446768,838.0,3000629281160,4,1,518.0
08:15:23,-0.967327,51.449395,,3000629083103,9,0,
08:38:44,-0.976109,51.465862,,3000629106851,9,0,
15:28:27,-0.951289,51.449111,,3000629280976,4,0,117.0
08:31:56,-0.976109,51.465862,,3000629106287,9,0,
18:20:32,-0.975985,51.455965,,3000629333154,4,0,48.0
23:59:25,-0.963292,51.454987,,3000629482012,4,0,238.0
09:05:40,-0.970612,51.421291,,3000629108714,9,0,
15:13:07,-0.946734,51.447946,,3000629257446,4,0,138.0
04:33:04,-0.971480,51.458364,,3000629005524,9,0,
15:36:48,-0.934129,51.450037,,3000629281339,4,0,93.0
14:55:33,-1.002951,51.455242,,3000629256770,4,0,127.0
15:44:23,-0.950218,51.450942,,3000629281639,9,0,
09:00:29,-0.973247,51.458857,837.0,3000629108327,4,1,80.0
15:23:17,-0.953066,51.452278,,3000629257756,9,0,
15:23:42,-0.944528,51.452015,,3000629280811,4,0,73.0
23:47:51,-0.943582,51.439767,,3000629481732,9,0,
08:55:33,-0.974281,51.475314,,3000629108077,9,0,
10:41:29,-1.004500,51.468983,,3000629156394,4,0,5.0
07:53:17,-0.977758,51.478006,,3000629081749,9,0,
11:46:27,-0.973129,51.452077,117.0,3000629181397,4,1,548.0
14:03:34,-0.968705,51.443452,659.0,3000629231939,4,1,112.0
15:58:49,-0.942874,51.455390,,3000629282116,4,0,125.0
08:50:41,-0.968949,51.465801,,3000629107804,4,0,36.0
08:57:01,-0.978498,51.477528,957.0,3000629108178,4,1,326.0
08:39:04,-0.975175,51.403190,,3000629106884,9,0,
15:27:44,-0.953066,51.452278,1131.0,3000629280955,4,1,192.0
15:11:32,-0.979218,51.455796,958.0,3000629257396,4,1,124.0
15:34:16,-0.955525,51.445249,,3000629281216,4,0,26.0
17:53:21,-1.001639,51.492854,,3000629332007,9,0,
23:08:58,-0.912884,51.475161,,3000629457573,4,0,34.0
00:08:46,-0.970310,51.456728,599.0,3000628831776,4,1,38.0
18:09:11,-0.944899,51.455781,,3000629332694,4,0,201.0
18:36:21,-0.953193,51.465798,,3000629356253,9,0,
20:17:58,-0.981151,51.464832,60.0,3000629382168,4,1,14.0
15:13:57,-0.950032,51.449778,,3000629257343,9,0,
15:28:30,-0.942098,51.446768,,3000629280980,9,0,
02:07:36,-0.955756,51.442854,60.0,3000628930662,4,1,246.0
14:42:56,-1.061441,51.443066,,3000629256420,4,0,40.0
17:24:04,-0.971899,51.465281,,3000629330886,9,0,
23:46:09,-0.958567,51.445231,,3000629481666,4,0,41.0
23:48:35,-0.965196,51.444519,,3000629481755,9,0,
01:19:15,-0.988037,51.455621,236.0,3000628856428,4,1,52.0
15:10:01,-0.979218,51.455796,778.0,3000629257347,4,1,61.0
15:02:27,-0.943795,51.451156,,3000629257010,4,0,149.0
19:47:46,-0.975008,51.456453,,3000629381474,4,0,128.0
17:04:20,-0.959526,51.449354,,3000629307261,4,0,139.0
21:08:47,-0.965913,51.473029,,3000629406875,4,0,92.0
14:09:22,-0.971735,51.456830,117.0,3000629232058,4,1,54.0
15:15:36,-0.946734,51.447946,,3000629257533,4,0,82.0
11:18:43,-0.999765,51.456408,,3000629157850,4,0,49.0
01:05:23,-0.947800,51.444330,477.0,3000628856324,4,1,224.0
18:31:17,-0.944771,51.454271,,3000629356184,4,0,82.0
15:53:44,-0.942874,51.455390,,3000629281981,4,0,111.0
15:28:40,-0.952985,51.452245,,3000629280984,4,0,58.0
15:47:31,-0.934812,51.448785,,3000629281783,9,0,
23:48:58,-0.956560,51.445435,,3000629481761,4,0,14.0
08:44:32,-0.954320,51.450970,837.0,3000629107328,4,1,73.0
15:20:46,-0.943601,51.451831,,3000629257768,4,0,134.0
15:23:16,-0.948907,51.444643,,3000629280787,9,0,
15:07:58,-0.949276,51.454280,,3000629257260,4,0,210.0
16:33:01,-0.990648,51.455740,,3000629306150,9,0,
14:48:45,-0.934810,51.441146,,3000629256549,4,0,207.0
15:13:56,-0.924033,51.440881,,3000629257465,9,0,
08:17:13,-0.978128,51.454907,,3000629083214,9,0,
01:37:09,-0.942800,51.440426,358.0,3000628930484,4,1,55.0
08:41:33,-0.968515,51.477660,,3000629107020,4,0,54.0
07:56:42,-0.998497,51.457402,,3000629081918,4,0,89.0
21:21:33,-0.934745,51.448603,413.0,3000629407256,4,1,87.0
11:31:18,-0.958841,51.459744,298.0,3000629180895,4,1,191.0
15:28:09,-0.950581,51.451020,,3000629280966,9,0,
18:32:31,-0.944771,51.454271,,3000629356235,9,0,
20:08:29,-0.962612,51.419406,,3000629381934,9,0,
00:56:21,-0.942939,51.440820,,3000628856228,4,0,306.0
08:57:09,-0.951461,51.451329,958.0,3000629108183,4,1,460.0
15:43:01,-0.940938,51.455044,,3000629281601,4,0,154.0
23:08:10,-0.948428,51.448663,,3000629457538,4,0,10.0
15:31:29,-0.954522,51.453360,,3000629281099,4,0,13.0
08:21:18,-0.978128,51.454907,958.0,3000629083452,4,1,571.0
08:44:38,-0.969086,51.465788,,3000629107343,9,0,
10:39:00,-1.007340,51.469121,,3000629156277,4,0,9.0
15:16:21,-0.946715,51.447935,,3000629257577,4,0,35.0
15:23:49,-0.934287,51.450019,,3000629280821,9,0,
17:02:47,-0.890619,51.437483,776.0,3000629307182,4,1,45.0
18:39:20,-0.960073,51.474194,,3000629356545,9,0,
15:29:30,-0.933822,51.423936,298.0,3000629281012,4,1,35.0
23:53:04,-0.942656,51.440386,,3000629481902,4,0,207.0
02:23:25,-0.946072,51.442040,,3000593945511,9,0,
20:54:51,-0.955594,51.453088,,3000594396652,4,0,63.0
07:44:13,-0.977367,51.464999,297.0,3000594071218,4,1,31.0
07:57:15,-0.977197,51.431071,298.0,3000594071904,4,1,144.0
07:22:12,-0.984955,51.475924,,3000594046675,4,0,22.0
20:59:10,-0.983646,51.423038,,3000594396756,9,0,
21:11:23,-0.936913,51.449564,,3000594397052,4,0,4.0
03:16:24,-0.952001,51.445194,,3000593945803,4,0,209.0
02:16:28,-0.944338,51.441401,,3000593920923,9,0,
06:37:35,-0.961953,51.422175,,3000594045770,4,0,193.0
21:00:56,-0.936913,51.449564,,3000594396791,9,0,
17:41:02,-0.969613,51.455125,528.0,3000594321487,4,1,187.0
23:25:28,-0.946980,51.444158,,3000594471131,9,0,
22:04:30,-0.960493,51.453519,,3000594422351,9,0,
23:42:32,-0.946980,51.444158,,3000594471588,9,0,
22:56:07,-0.949031,51.450760,237.0,3000594447448,4,1,516.0
23:43:45,-0.935539,51.448378,,3000594471629,9,0,
17:16:12,-0.974748,51.471845,,3000594297096,4,0,493.0
02:11:49,-0.944338,51.441401,,3000593920901,9,0,
23:22:33,-0.947297,51.444154,,3000594448440,9,0,
23:38:15,-0.947685,51.444036,,3000594471426,9,0,
23:40:29,-0.947175,51.444305,,3000594471489,4,0,130.0
23:53:03,-0.975531,51.456760,,3000594471843,4,0,52.0
22:34:04,-0.951583,51.451689,,3000594446433,4,0,9.0
17:47:10,-0.892717,51.435484,,3000594321676,9,0,
21:38:24,-0.986175,51.454856,,3000594421405,4,0,84.0
17:49:07,-0.936093,51.450154,837.0,3000594321735,4,1,538.0
17:05:21,-0.944482,51.443870,299.0,3000594296978,4,1,56.0
22:31:43,-0.962637,51.482327,298.0,3000594446359,4,1,34.0
23:18:11,-0.948907,51.444643,,3000594448283,9,0,
23:16:48,-0.947696,51.444083,,3000594448223,9,0,
23:42:32,-0.970765,51.456653,178.0,3000594471585,4,1,176.0
08:30:17,-0.940321,51.421571,,3000594096235,9,0,
17:45:37,-0.958271,51.452221,,3000594321563,4,0,163.0
18:01:38,-0.970204,51.420588,658.0,3000594322197,4,1,47.0
02:17:30,-0.964446,51.454799,,3000593920930,9,0,
23:07:56,-0.959753,51.445639,,3000594447865,9,0,
23:31:04,-0.968669,51.453767,,3000594471220,4,0,131.0
22:35:06,-0.966520,51.454692,358.0,3000594446480,4,1,120.0
13:39:52,-0.944384,51.445344,419.0,3000594221076,4,1,463.0
18:28:23,-0.971995,51.457894,898.0,3000594346091,4,1,102.0
09:40:59,-0.983631,51.450286,238.0,3000594121422,4,1,622.0
02:12:45,-0.942760,51.441192,,3000593920882,4,0,370.0
03:43:14,-0.949824,51.445584,,3000593970565,9,0,
23:13:18,-0.963610,51.472971,,3000594448088,4,0,188.0
21:04:02,-0.968731,51.453887,,3000594396884,4,0,23.0
21:08:09,-0.983614,51.422478,,3000594396951,9,0,
09:13:18,-0.997097,51.456252,719.0,3000594098794,4,1,782.0
02:55:41,-0.949851,51.453098,,3000593945692,4,0,9.0
02:37:16,-0.945135,51.444796,,3000593945622,9,0,
03:24:58,-0.968042,51.452094,,3000593970530,4,0,244.0
21:18:26,-0.974208,51.435067,,3000594397232,4,0,105.0
09:26:37,-1.033508,51.441977,,3000594120769,4,0,329.0
21:06:46,-0.983614,51.422478,,3000594396927,4,0,180.0
21:05:06,-0.968731,51.453887,,3000594396904,9,0,
03:15:09,-0.978786,51.456129,,3000593945788,4,0,7.0
23:56:35,-0.962892,51.449744,238.0,3000594471955,4,1,21.0
23:03:52,-0.946900,51.444047,,3000624467586,9,0,
23:02:30,-0.963610,51.472971,,3000624467541,9,0,
23:25:07,-1.012323,51.445013,,3000624491069,4,0,123.0
23:39:40,-0.948781,51.450266,,3000624491540,4,0,127.0
15:27:03,-0.950448,51.447714,,3000624290982,9,0,
00:21:12,-0.898049,51.437461,,3000623842309,4,0,211.0
08:22:14,-0.991475,51.443018,,3000624093276,9,0,
17:12:04,-0.968598,51.454884,478.0,3000624317483,4,1,28.0
21:20:05,-0.975163,51.455326,,3000624417092,4,0,94.0
00:31:02,-0.900483,51.437807,,3000623866083,9,0,
04:25:32,-0.946900,51.444047,,3000624015512,4,0,81.0
08:14:33,-0.970474,51.451263,,3000624092811,4,0,69.0
16:32:36,-0.951353,51.406430,,3000624316188,4,0,78.0
01:02:05,-0.987087,51.452529,,3000623866437,4,0,18.0
17:20:09,-0.978634,51.425779,598.0,3000624317711,4,1,24.0
15:15:07,-0.951724,51.470821,,3000624267245,4,0,160.0
01:35:05,-0.942734,51.441534,,3000623940503,4,0,24.0
08:43:22,-0.977197,51.431071,,3000624116967,4,0,64.0
09:36:58,-0.956442,51.456348,,3000624141066,4,0,78.0
02:09:35,-1.018517,51.461884,,3000623940666,9,0,
08:10:18,-0.970474,51.451263,,3000624092606,9,0,
09:18:28,-0.947649,51.448543,478.0,3000624118597,4,1,46.0
17:49:36,-0.987659,51.426417,478.0,3000624341990,4,1,18.0
04:32:40,-1.018517,51.461884,,3000624015558,9,0,
23:12:32,-0.922368,51.440568,,3000624467899,4,0,24.0
23:53:04,-0.967516,51.450484,898.0,3000624491931,4,1,192.0
15:26:34,-0.950759,51.448096,,3000624290975,4,0,13.0
08:15:26,-0.991475,51.443018,,3000624092884,4,0,93.0
04:16:28,-0.949824,51.445584,,3000623990733,9,0,
15:43:03,-0.947955,51.450378,958.0,3000624291658,4,1,151.0
14:57:35,-0.978916,51.456173,239.0,3000624266637,4,1,726.0
18:39:56,-0.958373,51.455770,,3000624366568,9,0,
18:29:47,-0.974974,51.435706,,3000624366171,4,0,231.0
18:24:59,-0.974974,51.435706,,3000624365974,9,0,
15:28:52,-0.950934,51.448013,779.0,3000624291070,4,1,125.0
07:05:39,-0.969722,51.430366,,3000624066152,4,0,99.0
15:24:50,-0.950308,51.447713,,3000624290921,9,0,
04:16:57,-0.917606,51.443138,,3000623990734,9,0,
15:28:22,-0.950906,51.448078,778.0,3000624290917,4,1,233.0
15:11:04,-0.966292,51.460114,,3000624267092,9,0,
23:14:03,-1.012336,51.445050,,3000624467966,4,0,233.0
22:54:05,-0.954270,51.435905,,3000624467194,9,0,
23:37:33,-0.957326,51.437951,,3000624491461,9,0,
04:21:18,-0.946900,51.444047,,3000623990759,9,0,
03:41:39,-0.946900,51.444047,597.0,3000623990560,4,1,26.0
00:30:59,-0.957894,51.439743,,3000623866080,9,0,
01:42:56,-0.942800,51.440426,,3000623940546,4,0,15.0
15:32:09,-0.955982,51.459724,,3000624291214,9,0,
01:47:10,-0.942944,51.440787,,3000623940574,4,0,120.0
00:13:14,-0.971537,51.460114,,3000623842177,4,0,25.0
02:09:12,-1.018517,51.461884,,3000623940662,9,0,
00:01:00,-1.025415,51.438156,,3000623841934,4,0,140.0
15:35:42,-0.945125,51.443860,,3000624291335,9,0,
16:05:05,-0.956468,51.442834,,3000624292477,4,0,36.0
17:14:53,-0.960065,51.469345,,3000624317564,4,0,30.0
06:36:45,-0.924920,51.441252,,3000624065707,4,0,6.0
00:12:00,-0.982448,51.454567,,3000623842148,4,0,183.0
08:09:30,-0.951682,51.482161,,3000624092551,9,0,
08:29:22,-0.974706,51.456657,,3000624116065,4,0,73.0
15:11:33,-0.967481,51.441104,,3000624267121,9,0,
02:12:58,-0.944273,51.440846,,3000623940684,4,0,36.0
21:15:56,-0.975163,51.455326,,3000624416977,9,0,
15:23:15,-0.951724,51.470821,717.0,3000624290873,4,1,97.0
04:44:56,-0.917517,51.443146,,3000624015640,4,0,157.0
19:38:50,-0.987923,51.419526,657.0,3000624391246,4,1,57.0
03:32:29,-0.934670,51.447065,479.0,3000623990508,4,1,830.0
22:50:02,-0.950729,51.447996,419.0,3000624467053,4,1,13.0
23:21:42,-0.972046,51.457948,,3000624468214,4,0,10.0
22:54:14,-0.960238,51.451598,,3000624467210,4,0,208.0
00:11:01,-0.957767,51.449294,,3000623842130,9,0,
02:15:24,-0.943643,51.441266,,3000623940707,4,0,204.0
07:54:57,-0.991475,51.443018,,3000624091793,9,0,
21:34:14,-0.975100,51.454988,478.0,3000624441232,4,1,87.0
00:03:31,-1.025415,51.438156,,3000623841987,9,0,
08:15:01,-0.978115,51.465358,,3000624092840,9,0,
15:17:40,-0.967449,51.441209,,3000624267332,4,0,9.0
18:19:21,-0.975035,51.435743,,3000624343153,9,0,
04:20:40,-0.949824,51.445584,,3000623990752,9,0,
00:23:01,-0.964937,51.446503,,3000623842353,4,0,22.0
00:03:41,-0.972824,51.448315,,3000623841988,9,0,
02:33:21,-0.948812,51.440264,,3000623965510,4,0,4.0
02:12:20,-1.018517,51.461884,894.0,3000623940667,4,1,856.0
22:52:13,-0.966768,51.442815,,3000624467127,4,0,157.0
15:29:46,-0.951031,51.448165,,3000624291113,4,0,65.0
21:13:40,-0.974303,51.453478,,3000624416912,9,0,
07:58:59,-0.975724,51.456744,,3000624091990,4,0,82.0
03:29:09,-0.987691,51.453486,,3000623990493,4,0,73.0
04:36:53,-1.018517,51.461884,,3000624015593,4,0,6.0
15:31:23,-0.950448,51.447714,,3000624291174,4,0,50.0
02:30:27,-0.948812,51.440264,893.0,3000623965489,4,1,169.0
07:40:24,-0.958621,51.459510,,3000624091135,4,0,126.0
08:03:37,-0.991475,51.443018,,3000624092268,9,0,
16:02:59,-0.956468,51.442834,,3000624292298,4,0,55.0
18:38:05,-0.924920,51.441252,,3000624366504,9,0,
19:05:22,-0.970867,51.426195,238.0,3000624367493,4,1,85.0
19:01:46,-0.957230,51.453854,358.0,3000624367344,4,1,741.0
22:43:02,-0.946900,51.444047,,3000624466790,4,0,18.0
07:37:05,-0.966511,51.454691,416.0,3000624091007,4,1,163.0
19:37:14,-0.958257,51.453594,,3000624391194,9,0,
21:14:09,-0.973398,51.458384,,3000624416919,4,0,49.0
17:39:48,-0.953939,51.437164,292.0,3000624341558,4,1,50.0
20:12:44,-0.972120,51.458156,,3000624391876,4,0,58.0
