"date","market_1","market_2","market_3","market_4","market_5","market_6","market_7","market_8"
2010-02-08,NA,1.75083422623272,1.31326831458185,1.15028677911788,1.63511929105559,1.12902178131889,0.740093719277201,1.22132660704253
2010-02-09,1.01317529274779,1.74693506750987,1.31772845083796,1.13094150917653,1.62463134360797,1.12835272081392,0.730748952305216,1.21843270214691
2010-02-10,1.01962282572649,1.75730267140583,1.3203484990944,1.12683334962102,1.61689127835135,1.12202858088092,0.735650902757093,NA
2010-02-11,1.02598633801479,1.75941029285066,1.32849468845378,1.11200099499476,NA,1.11742022175926,0.72054676078768,1.22670320785265
2010-02-12,1.07287910299324,1.79909530852739,NA,1.14595171113427,1.62839031776935,1.15838662962319,0.752429871125052,NA
2010-02-13,1.08058803136698,1.80684303289419,1.37417671003413,1.15218837454508,1.62754318031199,1.16860489118556,0.757467621713399,1.27555686451472
2010-02-14,1.05770732127129,1.77100224096862,1.35714982919256,1.13589348902565,NA,1.13342477309097,0.728304418628111,1.25165432612762
2010-02-15,NA,1.74993858182968,1.35395641989315,1.13123170471528,1.56780879063819,NA,0.730831209887688,1.25098568528153
2010-02-16,1.06277122138361,1.74567694448283,1.36479826613214,1.14106036407122,1.5584983416785,NA,NA,1.26352660612216
2010-02-17,1.06480191431811,NA,1.35939226056059,1.14000984204867,1.5530723523579,NA,NA,NA
2010-02-18,1.07130642114969,1.72213428366378,1.36375118680239,NA,1.53645621909807,1.12536181602729,0.722227708266746,NA
2010-02-19,1.12800308236515,1.7545244739395,1.39140604146428,NA,1.55386402869382,1.15915409879487,NA,1.31031527054832
2010-02-20,1.13953419488927,1.7533249843016,1.38024666977687,1.15490595832184,1.53833970080379,1.15812201420308,0.742250920686891,1.30256111843094
2010-02-21,NA,1.73976427491764,1.3501764579952,1.13415682871823,1.51138753683349,1.1340679901459,0.715839711857674,NA
2010-02-22,1.11935660555515,NA,1.33846833646991,1.14543418790014,1.49888045404247,NA,0.711439154200339,1.29762940986282
2010-02-23,1.1255706159427,1.73894630365074,1.32798211336543,1.15044848357715,1.49811743686488,1.11733750065499,0.711077701344963,1.31243199622781
2010-02-24,1.14217087321404,NA,1.32068605550644,NA,NA,1.12372213005936,NA,1.32868104815679
2010-02-25,1.13882794251925,NA,1.310573576964,1.15017305862707,1.48085251238329,1.11628110872305,0.714414317374638,NA
2010-02-26,1.17569961742534,1.78520705527,1.34714480644947,1.17779117935527,1.50215476695218,1.15146323292908,0.745319476155089,1.35088528048441
2010-02-27,1.17380664169146,1.78943208833576,1.3445238689956,1.17857531889701,1.49409269567334,NA,0.760424182590602,1.34448213542173
2010-02-28,1.14585312950277,1.76554537666561,NA,1.14582539198448,1.47280170645589,NA,0.740623653525361,1.30979164204979
2010-03-01,1.14530523023536,1.75557989615223,1.31069621116955,1.13936539778227,1.47680741525773,NA,0.757571893021005,1.30153705863365
2010-03-02,1.13296610453892,1.76540297177512,1.3275112329716,NA,1.47999156621396,1.14356626883551,0.779048249996725,1.28905500325302
2010-03-03,1.14155822473575,NA,1.34480141757636,1.1288852402363,1.48659087707651,1.1513156700907,0.793873866468612,1.28219492252727
2010-03-04,1.14203172764892,1.77655935273929,1.34133030108462,1.13221820656155,1.47895960205553,1.16051142624866,0.798919575839899,1.2714245957301
2010-03-05,1.1735650071118,1.82030209248257,1.38061748122424,1.16052170323909,NA,1.19127246704209,0.841123162879234,1.28874649660162
2010-03-06,NA,NA,1.3867292460049,1.16648979007894,1.50465529401678,NA,0.848709065824644,1.27747174814136
2010-03-07,1.12189094257544,1.78587019497817,NA,1.13813600005668,NA,1.13365204615374,0.822403050861727,NA
2010-03-08,1.1269127418872,1.790126875981,NA,1.14198077853035,1.45333088193153,1.13081999566645,0.829772605552706,1.24972311738373
2010-03-09,1.13272506778913,1.79138835811781,1.32517320809591,1.15029763227438,1.44350649306919,1.11808992787136,0.815619277765822,1.25242040656685
2010-03-10,1.11343986365386,1.78267996215855,1.30073853511031,1.13796025461685,NA,1.10449813174666,NA,1.23750403318807
2010-03-11,1.11479451984115,1.78668744847693,NA,NA,1.44265275768793,1.12286695659065,NA,1.24293256690775
2010-03-12,NA,1.80648343092594,1.33670736058093,1.15894521106261,1.4659127487987,1.15348541163833,0.872857353826297,NA
2010-03-13,1.12797328478365,1.80024260930439,1.33952705089146,1.14400448850313,1.45908798003544,NA,0.869932603636576,1.26175126824546
2010-03-14,1.11375493567544,1.7789268604622,1.31557398173425,1.11060600840364,1.43673528106796,NA,0.854013037786092,1.25298566098354
2010-03-15,NA,1.77608207094953,1.31239292488294,1.11493469184513,NA,1.13418658317875,0.86702019539914,1.26374018501877
2010-03-16,1.11655293392263,1.76878703406133,1.2987120450346,1.11956673706776,NA,NA,0.868227025803316,NA
2010-03-17,1.11055713275931,1.77264848309,1.29409481013173,1.13255597923753,1.43083672615324,1.12807795364171,0.864351678624518,NA
2010-03-18,1.1002640713137,1.77860685346934,1.2765923838036,NA,1.42490079202327,NA,NA,1.2668948344303
2010-03-19,NA,1.81139281287549,NA,1.17797798844982,NA,NA,0.893418306058186,NA
2010-03-20,1.14845675375552,NA,NA,1.17972143082938,1.46025959958208,NA,0.895122537103806,1.34008319449079
2010-03-21,1.09695390313665,1.75286163586263,1.23605353582159,1.13013036546305,1.42232182334664,1.11124014073083,0.85584721846839,1.31859667394017
2010-03-22,1.09217371598221,1.7551237327295,1.2398519709141,1.12905056975881,1.4306104466305,1.10961399459423,0.868010143879031,1.33124115200186
2010-03-23,1.09491120150961,1.76554150657536,NA,1.12268074284609,1.44155695857769,1.11475900206481,0.873092548101422,1.33625539249237
2010-03-24,1.08825281549882,1.77268914333789,1.23026869242355,NA,1.42742367055489,1.12070456295821,NA,1.34891071888025
2010-03-25,NA,1.75465599199307,1.202817620178,1.11585775913742,NA,1.1201899242483,0.877125363097148,NA
2010-03-26,1.12528873441776,1.76888197678583,NA,1.15299936098549,1.41918544118081,1.14830449497142,0.919171377762157,1.39265257030019
2010-03-27,NA,1.77453706836159,1.21632552576135,1.16084544999936,1.41541436999236,1.15826197381266,0.93558299926659,1.41247211862139
2010-03-28,1.10315635552604,1.75338662556281,NA,1.12698501037833,1.37651270289571,1.13217601446811,0.918946670323089,NA
2010-03-29,NA,NA,NA,NA,1.36906551847865,1.13129245904557,0.925544094524663,1.38326072920492
2010-03-30,NA,1.72580910785945,1.20126793089345,NA,1.355269202044,1.1268077768632,0.921254176031654,1.37076693081804
2010-03-31,1.07968369584895,NA,1.21978701294841,1.07631572217564,1.3718340333395,NA,0.90929870822283,1.37035938499308
2010-04-01,1.19127561091576,NA,1.31669614337889,1.18173361355066,NA,1.23034073673536,NA,1.46483065487847
2010-04-02,1.22330732549546,1.8641162898958,1.3502231228263,1.22866484900966,1.65671949024468,1.25810267319101,1.0534127944228,1.49894527925459
2010-04-03,1.2227716401073,1.86172884799263,NA,1.23828933230719,1.60296964784738,NA,1.0665540266459,1.50447559626155
2010-04-04,1.18022684461409,1.83856675263553,1.31987977649581,1.21892625719928,NA,1.21709560237183,1.04467894415563,NA
2010-04-05,NA,1.84378326684871,1.31703745267618,1.22058585173611,1.52176351557314,1.21535663692002,1.03557493714447,1.47517737416812
2010-04-06,1.1795903211412,NA,NA,1.2408832508672,1.50494394193142,1.21581334339984,NA,1.48271778124196
2010-04-07,1.17493562458686,1.84442408655953,NA,1.25556509766862,1.49281996818434,1.21293744970194,1.01396969901191,1.49107419569112
2010-04-08,1.1945665172175,1.86639821148818,1.32672933194094,1.27603648730291,1.50069742074513,1.2225157844405,NA,1.50505161642256
2010-04-09,1.22898924389736,1.89464362605126,1.34738192354533,1.29926577560524,1.51773129488044,NA,1.06997280815057,1.53539936447003
2010-04-10,1.23880866473643,NA,NA,1.29340541203039,1.52490702401482,1.2336404652249,1.08116652558757,1.53996285140584
2010-04-11,1.20864541907712,1.87311162243194,1.30282904228194,1.24644890618042,NA,NA,1.04294632627772,1.51270107257517
2010-04-12,1.22242103946384,1.88044245532232,1.301878582948,NA,NA,NA,1.03804963638243,1.53024209911233
2010-04-13,1.23801951611993,1.88748167056816,1.3022885889527,1.23862864739296,NA,1.2257863391929,NA,1.54140315610207
2010-04-14,1.23888987798047,1.89507379986005,1.30001173061066,1.22452502403953,1.48019560076294,NA,NA,1.5599353638616
2010-04-15,1.24399604310787,1.8984145471173,1.30803808577982,NA,1.47911792136247,1.22475312815137,1.02248235742055,1.57516509274232
2010-04-16,1.27050427849471,1.9276080118186,1.3589463489613,1.23773785165739,1.51178774877815,1.26946265247595,1.05972308127958,1.63031030741696
2010-04-17,1.27848281141004,1.93248611330723,1.37706933017415,1.24610286019587,1.50373145236511,1.26994790631998,1.07948005354815,1.65408097624369
2010-04-18,1.24915751795524,1.9011158599944,1.34326450580457,1.21996670001559,1.47440619616273,1.24060553725437,1.05393768119536,NA
2010-04-19,1.25663114367142,1.90502391334117,1.33430929733653,1.21820133940961,1.46492157143491,1.26220037263992,1.05074440208554,1.61044948226022
2010-04-20,NA,1.91197661075963,1.31909220992928,1.2283225969857,NA,1.27360480600317,1.05371782776499,1.59509452251521
2010-04-21,1.27948473805275,1.91807455426348,1.32420442973691,1.24406271081553,NA,1.29678509783902,1.06983985439084,1.60012332647818
2010-04-22,1.27832497395748,NA,NA,1.22995514376262,1.46219081234273,1.28352662536012,NA,1.59030501608211
2010-04-23,1.33919281293395,1.93679294744698,NA,1.26951165295806,1.51498428362471,1.32958720192536,1.10647083729777,NA
2010-04-24,1.34836306366408,1.93306909209404,NA,1.26937866621237,NA,NA,1.10813735799474,NA
2010-04-25,NA,NA,1.26417338669898,1.24094168558119,1.48019494482691,1.30169428782932,1.0856043178398,1.5446852647534
2010-04-26,1.31194492235854,1.90073991629221,1.27707628707488,NA,1.47426937525097,1.29008352838347,1.09370391632038,1.5283409425787
2010-04-27,1.31062983211569,1.90932850383415,1.29343388808607,1.23308277914615,1.47376496111632,1.28330371400791,1.10870725162179,1.53004371964325
2010-04-28,1.32139529943377,1.90296863809233,1.29265495321103,1.22678064234206,NA,NA,1.1097057492316,NA
2010-04-29,1.31133078792395,NA,1.27761408967362,1.19700577328177,1.43965871257473,1.27377561864398,1.11149808799486,1.52860759862888
2010-04-30,1.33223986628475,1.95007893776465,1.3029269520899,1.22001113050517,1.4820097424997,1.31663903146278,1.1526952938965,1.56255957823957
2010-05-01,1.4253772807661,2.04823318084838,1.39253748513779,1.31198867301086,1.59293527148495,1.42570035764478,NA,1.67411062665656
2010-05-02,1.3789023540701,2.02272450431616,1.35649022507191,NA,1.57688324145097,1.40486820651489,1.23435534680535,1.64473327008726
2010-05-03,1.36841004035749,2.02088419256887,1.37105074281987,1.27627705517565,1.56766110242714,1.41352522464077,1.22816813016636,1.62691345509411
2010-05-04,1.36659314622383,2.02479232515998,NA,1.25701229196134,NA,1.41820790652879,1.21489875111277,1.60649094251206
2010-05-05,1.37944909867132,2.02631099471871,1.36825437812344,1.24778115550327,NA,1.42965332819112,1.21765703244847,NA
2010-05-06,NA,NA,1.36530180146185,1.23621999327339,NA,NA,NA,1.57424534717804
2010-05-07,NA,2.05092841709558,1.39797547454986,1.27369621682122,1.57369142099659,NA,1.2510879353872,1.58807251149358
2010-05-08,1.43578328524509,2.04496883591445,NA,NA,NA,NA,1.25754460063015,NA
2010-05-09,1.39958462375024,NA,1.35308004231106,1.22676997688715,1.53333395966569,NA,1.22258581491585,1.53486082827913
2010-05-10,NA,2.02617872589475,1.34809503044388,NA,1.52920627755688,1.43300640395316,1.22396936628752,1.5234566296816
2010-05-11,1.39497356498091,2.03538420764335,1.34938112890808,1.22818365265625,NA,1.43226710629455,1.22340307635383,1.52745942058723
2010-05-12,1.39204768965525,NA,NA,1.25423684065075,1.53238638316655,1.4269969479394,1.22935857876182,1.53885234858503
2010-05-13,1.38788138978465,2.05025936036651,NA,1.27075934226627,1.53326353723348,1.43787544600953,1.21912542061775,1.70864482175881
2010-05-14,1.41603463477655,2.09573049513371,1.36350958237643,1.30747922512412,1.55504042536474,1.47196737044666,1.25035901586709,NA
2010-05-15,1.41604904502301,NA,1.36729638970445,NA,NA,NA,1.24717498290914,NA
2010-05-16,1.39507267161838,2.07661740765538,1.34617792123712,1.28998358575417,1.55251588423829,1.47254543079951,NA,1.6060799003123
2010-05-17,1.39832244034301,2.07150722183685,NA,1.29954318877795,1.55891601368318,1.46840192611928,1.21797738706687,1.60008489811871
2010-05-18,1.39352418207234,2.06632600875584,NA,1.28714458910317,1.54305628392117,NA,1.18471101633537,1.58783656220128
2010-05-19,1.38908126518752,NA,1.36796298336022,1.29079061889975,1.53672456955708,NA,1.16972250554927,NA
2010-05-20,NA,2.06264259082476,1.38029803437612,NA,1.52698619725006,1.4380559738341,1.1705875825048,1.59287037061734
2010-05-21,1.41676198065637,2.10099559921561,1.43408045065703,1.34365601822569,1.5483351959939,NA,1.20267929645442,1.63645820243304
2010-05-22,1.41774204817285,2.09250349626751,NA,NA,NA,1.48878783901991,1.21386429389286,1.6430817130699
2010-05-23,1.36827937651422,2.06499184588851,1.4131526078175,1.32580386669023,1.5219412057037,1.45522542736917,NA,1.61375669125335
2010-05-24,1.3790567161609,2.06738131992608,NA,1.32013731019425,1.5165962975823,1.46468545714265,1.17472860934401,NA
2010-05-25,1.38562816888907,2.06116562265452,1.42953716404991,1.32042492583645,NA,1.46647550393597,NA,1.62968626456962
2010-05-26,NA,2.04729809143302,1.44772824506837,NA,1.51931644375956,1.4608045046924,1.18158153239598,1.6323108677156
2010-05-27,1.37870377187861,2.03319938329013,1.45485569561699,1.33115279826589,1.51049296423564,1.46020359534566,1.17934712613589,1.63879375328071
2010-05-28,1.39434422611025,2.05872889633133,1.49808380486929,1.35606130713897,NA,1.50501337331207,NA,1.67247019198788
2010-05-29,1.389349817852,2.05148664623812,1.4992967564296,1.35145831462196,1.539654069097,NA,1.19897410776882,1.66334974668276
2010-05-30,1.33786260958651,2.0229968817769,1.47075618339434,1.31797230435239,1.51122845563307,NA,NA,1.63571982891795
2010-05-31,1.32081442094778,2.02747572263366,1.4657248275231,1.31755493515136,1.50290783278543,1.46028125690115,NA,NA
2010-06-01,1.4175391397502,2.13827195276235,1.5665817171835,NA,1.59722659612044,1.55777288349011,1.25783944081484,1.8572538538601
2010-06-02,1.4117993544843,2.14264021193616,NA,1.42918361002247,1.59262635434305,1.5612410809197,1.25344505264904,1.84019336853082
2010-06-03,1.40434692792909,2.14969366339312,1.5656373065427,1.4360575419171,1.60445852369843,1.55944302822116,1.2515014293319,1.83424903625362
2010-06-04,1.4414413947995,2.17875295680567,1.58807794073729,1.48441719853285,1.63931031303373,1.6033145066619,1.27341093585405,1.86621781487535
2010-06-05,NA,2.18336941555569,1.58961300113957,NA,1.64311846757746,NA,1.26822444733877,1.86317696148821
2010-06-06,1.41532311496872,2.1519608251214,1.56562545409338,1.46970838843546,1.61336577008649,1.56506869724224,NA,1.81397125329586
2010-06-07,1.41966133866686,2.17006935865137,NA,NA,1.62181702987141,1.56956616360523,NA,1.8193462561775
2010-06-08,1.40538204513129,2.19102282964391,NA,1.47940414577934,1.6169132563716,1.57217244099796,NA,1.81723457911571
2010-06-09,1.39689732972717,2.19113608050862,1.55976378130272,1.65272724368625,1.61287048359963,1.58225261381471,1.23427148208772,1.8191710018125
2010-06-10,1.40025517879019,2.18341623846405,1.5494989706942,NA,NA,1.57571958013192,1.23185399337752,1.81508570668489
2010-06-11,1.41838719295091,2.192163270881,1.56583244232687,1.58775508304445,1.62373618902674,1.61212969731544,NA,1.85478073352546
2010-06-12,NA,2.18536190529073,1.56196634901938,1.57341986823873,1.61644646644079,NA,1.26786366895196,1.87470175500159
2010-06-13,NA,2.15074412499321,NA,1.5167283729409,1.57563617189849,1.60268087922507,1.245174968788,1.85115428898944
2010-06-14,1.39071543933756,2.1560056955016,1.50448750188922,1.49157012620254,1.57336551673111,NA,1.26152490195412,1.86230240809791
2010-06-15,1.40135464565928,2.15009696673425,1.49546196078765,1.47744788770176,1.56852832718282,NA,1.25164598124536,1.86351791707567
2010-06-16,NA,2.16851413463865,1.50430664296941,1.46748009368359,1.56733206801529,NA,1.23688660411061,1.86669493606938
2010-06-17,1.40805489300949,2.18979253652408,1.52089726122637,1.47260969836689,1.57938167841579,1.62958436037662,1.24714702206231,NA
2010-06-18,NA,NA,1.54241927050659,1.4919878745773,NA,1.64578981457445,1.28403601022038,1.89441524870673
2010-06-19,1.43070279338308,2.26116024831792,1.52498203083064,1.49299640532323,1.64241428325864,1.64082056147441,1.28949753584167,1.89403393116172
2010-06-20,NA,2.25426872022149,1.47674531601321,NA,1.6165227082691,NA,NA,1.85993748172129
2010-06-21,NA,NA,1.46991782464635,1.44890028201388,1.62711448221358,1.60693876523805,NA,NA
2010-06-22,1.43206983693336,2.26650998840616,1.47408256008303,1.45051790868372,1.62354235792482,NA,1.24584813091268,1.8741420072841
2010-06-23,1.43500103635537,2.26808529124307,1.47290307221024,1.44619530530087,1.60713079336569,1.60292773179279,1.24423474075926,1.86781081459718
2010-06-24,NA,2.27212373350345,1.48156676181769,NA,1.60177962904775,1.60766679085514,1.24380970577142,NA
2010-06-25,1.45450087990309,2.30966796195983,1.52063291191169,1.45420564499826,1.61176263925702,1.61003873109705,NA,1.89729817462562
2010-06-26,NA,2.31232249885961,NA,1.44708778282231,1.58859407539476,1.59233824516014,1.29293216433613,1.90143578638221
2010-06-27,1.43724975770955,2.28676093254838,1.50158964367284,1.40158410323274,1.56214990061544,1.56104690239633,1.25834849341263,1.87372456337873
2010-06-28,1.4375370496987,2.29810121725019,NA,1.41015656931052,1.57091280469,NA,1.25324501314098,1.87487934375204
2010-06-29,1.42820509742259,2.27210352999405,1.48250092791347,1.42216088304956,1.58048303402779,1.56768302663951,1.26708210470739,NA
2010-06-30,1.41965468426483,2.26035400081769,1.46470555508321,1.44809169611992,1.58750982465621,1.57736023078895,1.28152186004091,1.87606921027173
2010-07-01,NA,2.34055447163151,1.55573857496496,1.564815912018,1.69088615933386,NA,1.38220865600932,1.97229460067903
2010-07-02,1.52926268784705,NA,1.58242151508368,1.59394539117038,1.72347777351843,1.72555797757712,NA,1.98454200693021
2010-07-03,1.50643891856558,2.34252905145968,1.58406834940745,NA,1.72976118308976,NA,1.40033824540396,1.98296924061497
2010-07-04,1.47294579940458,2.31182712835117,1.56733690253189,1.55960570977604,NA,1.71698641845437,1.3840394926444,1.95771589604152
2010-07-05,1.4506472901932,2.30165496751747,1.58060368030084,1.55385248559822,NA,1.71232194443004,1.36470239303721,1.95581811936754
2010-07-06,1.43912955370334,2.29956568275045,1.58800404051874,1.54527515118677,NA,1.71462139907351,1.3676512065285,1.95948263285602
2010-07-07,NA,2.32316440242067,1.58854420043288,1.55149723224124,1.70656582444993,NA,1.36923802433332,1.96831986471533
2010-07-08,1.4310569636673,2.33127729266083,NA,1.54430337884277,1.70919685043722,1.73220910448119,1.3705721688844,1.96211970728274
2010-07-09,1.47133478083546,2.37473830716975,1.6242576525899,1.5982858922611,1.74620263815001,1.76338886993721,1.40800844129223,1.99984511438581
2010-07-10,1.4867082355291,2.37647052055059,1.63273881183036,1.60326510357602,NA,NA,1.40713344033574,1.99310474780696
2010-07-11,1.47399965200842,2.35897006812983,1.61283902924666,1.59111760630923,NA,1.75267699010035,1.39078100837377,1.96869148051298
2010-07-12,1.46612040376159,2.36192738232636,1.62061636820187,1.59249899553357,1.73411754842279,1.7509872227781,1.38748568375901,1.97970524079379
2010-07-13,NA,2.36707593971633,1.62679875289406,1.58875282998027,1.73156275628196,NA,1.37490069373309,1.97067116733803
2010-07-14,1.4649071859568,2.37346735621074,1.64797245873165,NA,NA,1.74401886330928,1.36477729095498,NA
2010-07-15,1.46304049784403,NA,NA,1.59170569398274,1.7241826728301,1.74640060402415,1.34703069846726,1.97244590881313
2010-07-16,1.49413500128605,2.40021530167761,1.66001902284919,1.60916075323084,1.73379354559462,1.76637807152574,1.35927715843049,1.98861605581468
2010-07-17,1.49660200698583,2.40165920225606,NA,1.60761715452223,1.71463845191357,1.76265811127643,1.34672460446707,1.97785894720613
2010-07-18,1.47606123761095,2.38877317673917,1.6545459004683,1.5855244439498,1.68430059708878,NA,NA,1.93847230506608
2010-07-19,1.48446068509343,2.39429200998285,1.66837641279314,1.59632560680198,1.6832658108314,1.71668326001274,1.33440897574774,1.93670035837838
2010-07-20,1.49031628727756,2.41293027894365,NA,1.60339758933085,NA,1.71694319169659,1.36611570082213,1.9291613991825
2010-07-21,1.49004630681361,2.41742134721102,1.66928181531264,1.61192184932231,NA,1.72902770366688,NA,1.92391785223226
2010-07-22,1.47568207817085,NA,1.668699709464,1.62965927859827,1.70908803804231,1.71879520255155,NA,1.9245503791674
2010-07-23,1.48264799003088,NA,1.68093556592318,1.66774178286645,1.73862693319911,1.73157395262804,1.39835186204029,1.95743546993923
2010-07-24,1.48605490360399,NA,1.68686205509147,1.67945461081473,1.75035924148484,1.74759667965674,1.41894629288132,1.98908247836732
2010-07-25,1.48145445380855,2.45814524832475,NA,1.66546836214535,1.74409399554252,1.74286459139671,1.40808386565093,1.98823288726615
2010-07-26,1.49075074204361,2.45993656716472,1.6838655707709,1.67615874120477,1.75689080839118,1.75147284397157,1.42181962787555,2.00853828846272
2010-07-27,1.47776894410477,2.45152187701045,1.68202342908835,1.66621332957768,1.75291559770771,1.76160488060149,1.42464854441985,2.01780382060944
2010-07-28,1.47819249802948,NA,1.68524135944299,1.65013438018862,NA,1.78268903660801,1.42650943321552,2.02196988419347
2010-07-29,1.46670105241394,NA,1.67316684487177,1.63482584417312,1.74770955440911,1.78885813716161,NA,2.02200399807556
2010-07-30,NA,2.46738207572906,1.69414091016998,1.6522906510776,1.77383268766703,1.83729309158929,1.46412617480472,NA
2010-07-31,1.49787269163554,NA,1.70839552092384,1.65013266852995,1.78302161363657,NA,1.47885293812015,2.05249979175328
2010-08-01,1.57777234578204,2.54066259393125,1.78482037299074,1.72367638987344,1.85807741380295,1.96208567924558,NA,NA
2010-08-02,NA,2.55143835911684,1.79557674675703,1.72370608531005,1.85943093777837,1.97541670954918,1.58721643734545,2.13412661202979
2010-08-03,1.58009897538939,2.53949917078879,1.80058157092555,1.71677731539795,1.8473572833407,1.96678733683437,1.59374738139711,2.13465990511739
2010-08-04,1.57945275997025,2.53246697716936,1.82347068782688,1.73339412644223,1.85138639919435,1.97612235661114,1.59712644814976,2.14438454871963
2010-08-05,1.59193750694347,NA,1.83926466978114,1.73407290450102,1.86195766906461,1.98573793289058,NA,2.15132046418187
2010-08-06,1.63211429110872,2.58520555187274,1.87200136106743,1.77008962317574,1.90006433572166,NA,NA,2.19937139715408
2010-08-07,NA,2.58928849434633,1.86429178235357,1.77002167391776,1.8925012011583,2.02778762579363,1.63352624415052,2.20855232106554
2010-08-08,1.58793863592393,2.57741062025585,1.83620058671443,1.73142942800539,1.86582135169533,2.0068842476247,1.61238078402539,2.18004741656799
2010-08-09,1.58853245513301,2.59429263744171,1.83658661013732,1.73476403936151,1.87407467357935,2.01045048409391,1.62681210676178,2.19772177049766
2010-08-10,1.58674614601151,2.60087214311113,1.83406463792948,1.74125367156395,1.87607888092438,1.99646654457978,NA,2.19876341864687
2010-08-11,1.59795068187074,2.6181886020705,NA,1.7469847494152,1.88276944216676,1.98403751672582,1.62586355629741,NA
2010-08-12,1.60467285547494,NA,1.84937919062651,1.74973216992623,1.89965683723881,1.95461341348814,1.62602434645794,2.20963336317885
2010-08-13,1.80531220159031,2.65504732248501,1.87167998469374,1.79283570390475,1.94129568458962,1.96244643078466,1.63664362603526,2.25389730528213
2010-08-14,1.74881074364572,NA,1.87488970608944,NA,1.93492886010434,1.9592808929241,1.6411175233973,2.26307909300619
2010-08-15,1.69266273135716,2.61079997625632,1.84582124409009,1.76585099185237,1.89930552814688,1.9387934685829,1.61882715938752,2.24643774111718
2010-08-16,1.67353246895774,NA,1.84487063524256,1.75827346740867,NA,1.9388582726831,1.62606763070616,2.24083751269466
2010-08-17,1.66916232278215,2.60635824773857,1.85230508161625,1.75707325841357,NA,1.94370777118176,1.63337636292642,2.24846558147756
2010-08-18,NA,2.59941986132818,1.83884528851359,NA,1.84992130401062,NA,1.64030824572086,2.25579537161709
2010-08-19,1.65498231916092,2.60606907222133,1.83664033469361,1.73905103158011,1.83842848079214,1.94154442486167,1.64629588418733,2.26220572769719
2010-08-20,1.67850280830222,2.64669388629798,1.87397188014188,1.76231448863254,1.88235333303101,1.97396928232188,1.69994424375495,2.29908012596011
2010-08-21,1.65631451084249,2.63492653292932,NA,1.74443218764035,1.87960081512367,1.96557828527313,1.69340828535176,2.30667460050196
2010-08-22,1.63521638230616,2.62059034606665,1.82115104668122,1.71903695815825,1.86840510867443,1.93972632374807,1.68777395174997,2.29626686539444
2010-08-23,1.6161353700847,2.60857523564684,1.80402218424062,1.71206962170056,1.84922133875521,NA,1.66798067218518,2.28268095573923
2010-08-24,1.61419352302251,2.60097840891717,1.80089133458824,1.71459927153153,1.84359445408592,NA,1.66110015469067,2.26876950437779
2010-08-25,1.62271902056455,2.59909941697172,1.81356364593123,1.73573902824391,1.83716280564504,NA,1.66150728277598,2.26635029122191
2010-08-26,1.61057646742681,2.58167349070692,1.80652751339257,1.73890555716204,1.8314936524331,1.93643295525013,1.6430971512668,2.23779584721963
2010-08-27,1.64779625191666,NA,1.83580855742577,1.79096981619148,1.87151435094979,1.96708445772375,1.66260712656931,2.27150044132054
2010-08-28,NA,2.60873885772889,1.84088228278015,1.79621716849363,1.87717550989436,1.96788147115613,1.65807074883808,2.27196804363778
2010-08-29,1.62218613811635,2.57732525271889,1.81171479133889,1.76726001194604,NA,NA,1.62424206110781,2.26011112560037
2010-08-30,1.63288307891477,2.5653931568952,1.82046797226884,1.76957624139431,1.86058931936062,1.95846932714856,1.62669913504975,2.27182044343336
2010-08-31,1.63643700070223,2.54841931335312,1.81582770639707,NA,1.8661257421398,1.96490604361544,1.63041889938225,2.28485992413385
2010-09-01,1.54294305484358,2.43251378546665,1.70358349527123,1.65452395729801,NA,NA,1.53317288029153,2.17928546774376
2010-09-02,1.52640522866583,2.41242973948502,1.68304896456494,NA,1.76347944316114,1.86887640001714,NA,2.17150002621242
2010-09-03,1.56294018004641,2.42007321535753,NA,1.66429200521232,1.77387309179352,NA,1.55571554631285,2.19809803433813
2010-09-04,1.57185435586256,2.41860354920216,NA,1.6558549917173,1.75437195893869,1.89298118776709,NA,2.18167148788167
2010-09-05,1.54630827556609,NA,1.68820951632218,1.62524875057156,1.71597981560641,1.86320288431727,1.5247484908904,2.14839694226413
2010-09-06,1.55926148342013,2.43849796807445,1.69149951864732,NA,1.71827472960635,1.86950412168109,1.52124002317716,2.16362910391416
2010-09-07,NA,2.45243036887644,1.69548489840484,NA,1.71803033919312,NA,NA,2.17026682990188
2010-09-08,1.54648589829503,2.46379702118028,1.69136645490447,NA,1.71902232275428,1.87653220938389,1.52579947639477,2.16823998821115
2010-09-09,1.54075177976679,2.48307009903906,1.68925697877281,1.67314904404478,1.7101317767615,1.87683689861838,1.52567502651055,2.17075951805415
2010-09-10,1.58465613441533,NA,1.70510554660026,NA,1.73589957892755,1.90188234219143,NA,2.1982314266963
2010-09-11,1.61025968439668,2.53702566991419,NA,1.71358092323779,1.72172879218623,1.91021603382583,1.56058840710907,2.19929586880564
2010-09-12,1.59721318600395,2.50191301018718,1.67476613747517,1.6959402698098,1.68572903497336,1.89215060678445,1.53470138870271,NA
2010-09-13,NA,2.49591062703759,1.68152173721891,1.69972066967579,NA,1.91501436342803,1.54134528783763,2.15980949821301
2010-09-14,NA,2.47847161530659,1.67293221198803,1.69248365856848,NA,1.90712161514821,NA,2.16393381857101
2010-09-15,NA,2.47604289373686,1.67123173833757,NA,NA,NA,1.53350423729961,2.16717828215121
